station_id,station_name,country,region,latitude,longitude,elevation,is_coastal,is_active
ZM-SOU-01871,Station ZM-SOU-01871,ZM,South,-24.7024,16.3062,1996.4,False,True
TD-CEN-01872,Station TD-CEN-01872,TD,Central,-1.0526,28.3148,572.1,True,True
BW-SOU-01873,Station BW-SOU-01873,BW,South,-14.8491,19.2896,617.2,False,True
CF-CEN-01874,Station CF-CEN-01874,CF,Central,5.3418,11.8401,122.5,True,True
BW-SOU-01875,Station BW-SOU-01875,BW,South,-18.6472,21.0242,1331.3,True,True
DZ-NOR-01876,Station DZ-NOR-01876,DZ,North,23.4618,4.5024,1188.7,False,True
TG-WES-01877,Station TG-WES-01877,TG,West,11.2777,-4.2127,158.8,False,True
CG-CEN-01878,Station CG-CEN-01878,CG,Central,-0.2368,18.363,144.4,False,True
AO-SOU-01879,Station AO-SOU-01879,AO,South,-21.0078,13.2532,1250.1,True,False
ET-EAS-01880,Station ET-EAS-01880,ET,East,11.811,37.6948,1218.6,True,True
ZA-SOU-01881,Station ZA-SOU-01881,ZA,South,-25.8647,27.4449,756.6,False,True
GQ-CEN-01882,Station GQ-CEN-01882,GQ,Central,-4.6048,22.7332,439.8,False,True
LS-SOU-01883,Station LS-SOU-01883,LS,South,-21.7275,33.8187,373.3,False,True
MW-SOU-01884,Station MW-SOU-01884,MW,South,-25.2826,26.4122,2870.6,False,False
DZ-NOR-01885,Station DZ-NOR-01885,DZ,North,34.9237,34.1302,1936.0,False,True
CD-CEN-01886,Station CD-CEN-01886,CD,Central,-4.7914,13.4913,128.7,False,True
LS-SOU-01887,Station LS-SOU-01887,LS,South,-29.2887,10.9175,716.2,False,True
BW-SOU-01888,Station BW-SOU-01888,BW,South,-26.8468,24.2378,1987.7,False,True
RW-EAS-01889,Station RW-EAS-01889,RW,East,10.2998,41.5862,1064.3,True,True
ZM-SOU-01890,Station ZM-SOU-01890,ZM,South,-19.0925,35.2974,1252.2,False,True
BW-SOU-01891,Station BW-SOU-01891,BW,South,-25.1808,39.0041,2089.7,False,True
BI-EAS-01892,Station BI-EAS-01892,BI,East,-7.799,36.8345,772.2,False,True
SD-NOR-01893,Station SD-NOR-01893,SD,North,30.1075,15.7603,2593.8,True,True
SO-EAS-01894,Station SO-EAS-01894,SO,East,-4.3933,35.4858,1335.4,False,False
RW-EAS-01895,Station RW-EAS-01895,RW,East,2.2222,30.2604,747.8,True,True
ER-EAS-01896,Station ER-EAS-01896,ER,East,4.8091,34.1918,1011.6,False,True
LS-SOU-01897,Station LS-SOU-01897,LS,South,-16.1026,36.9704,1395.1,False,True
RW-EAS-01898,Station RW-EAS-01898,RW,East,3.9099,47.1809,932.3,True,True
GA-CEN-01899,Station GA-CEN-01899,GA,Central,2.0544,23.411,773.0,True,True
CG-CEN-01900,Station CG-CEN-01900,CG,Central,2.1844,20.0029,311.0,False,True
GQ-CEN-01901,Station GQ-CEN-01901,GQ,Central,2.9993,12.7071,130.8,False,True
MZ-SOU-01902,Station MZ-SOU-01902,MZ,South,-12.8086,11.5901,2401.3,True,True
TN-NOR-01903,Station TN-NOR-01903,TN,North,29.0525,-9.4339,2516.1,True,True
NG-WES-01904,Station NG-WES-01904,NG,West,15.5868,-6.3261,1687.8,False,True
SD-NOR-01905,Station SD-NOR-01905,SD,North,26.4336,-6.6171,1624.2,True,True
MW-SOU-01906,Station MW-SOU-01906,MW,South,-29.1403,19.4429,1748.3,False,True
DZ-NOR-01907,Station DZ-NOR-01907,DZ,North,35.3053,1.1646,2002.9,True,True
ER-EAS-01908,Station ER-EAS-01908,ER,East,-1.7852,43.6033,2518.3,False,True
SD-NOR-01909,Station SD-NOR-01909,SD,North,30.3797,25.7437,2488.5,True,True
NG-WES-01910,Station NG-WES-01910,NG,West,7.0292,0.4562,2616.2,True,False
MZ-SOU-01911,Station MZ-SOU-01911,MZ,South,-18.5305,29.1909,453.6,False,True
CF-CEN-01912,Station CF-CEN-01912,CF,Central,8.2385,29.7498,1001.4,True,True
SD-NOR-01913,Station SD-NOR-01913,SD,North,31.2483,15.3926,1668.1,True,True
TZ-EAS-01914,Station TZ-EAS-01914,TZ,East,-8.9472,35.8103,281.5,True,True
TG-WES-01915,Station TG-WES-01915,TG,West,7.9452,9.3896,644.5,False,True
CF-CEN-01916,Station CF-CEN-01916,CF,Central,-0.4924,21.4683,1887.7,True,True
AO-SOU-01917,Station AO-SOU-01917,AO,South,-28.2818,37.9204,1780.3,True,True
SZ-SOU-01918,Station SZ-SOU-01918,SZ,South,-30.2871,21.9628,2686.0,False,True
SZ-SOU-01919,Station SZ-SOU-01919,SZ,South,-26.4086,37.2305,590.4,False,True
ZW-SOU-01920,Station ZW-SOU-01920,ZW,South,-29.4406,30.9994,1769.5,False,True
CF-CEN-01921,Station CF-CEN-01921,CF,Central,-4.9188,10.7705,2186.6,True,True
AO-SOU-01922,Station AO-SOU-01922,AO,South,-31.3668,28.0587,2141.7,True,True
EG-NOR-01923,Station EG-NOR-01923,EG,North,28.8455,6.6682,1504.9,False,False
GH-WES-01924,Station GH-WES-01924,GH,West,7.6794,11.5638,2910.4,True,True
GA-CEN-01925,Station GA-CEN-01925,GA,Central,4.2462,13.1673,1305.0,False,True
SN-WES-01926,Station SN-WES-01926,SN,West,9.0552,4.9219,1156.1,False,True
GN-WES-01927,Station GN-WES-01927,GN,West,19.295,-15.8831,1526.3,False,True
ET-EAS-01928,Station ET-EAS-01928,ET,East,8.1543,45.2879,2227.7,True,False
TZ-EAS-01929,Station TZ-EAS-01929,TZ,East,4.3421,50.5178,2048.6,False,True
CI-WES-01930,Station CI-WES-01930,CI,West,16.2805,0.3623,1598.1,True,True
GA-CEN-01931,Station GA-CEN-01931,GA,Central,-3.2332,25.0824,116.5,False,True
TN-NOR-01932,Station TN-NOR-01932,TN,North,17.1202,31.7784,1548.0,True,True
RW-EAS-01933,Station RW-EAS-01933,RW,East,7.6473,48.0961,1839.5,False,True
AO-SOU-01934,Station AO-SOU-01934,AO,South,-25.8178,33.269,835.4,False,True
ZM-SOU-01935,Station ZM-SOU-01935,ZM,South,-13.4258,13.0812,1109.9,False,True
RW-EAS-01936,Station RW-EAS-01936,RW,East,-8.5177,42.4365,1276.3,False,True
GH-WES-01937,Station GH-WES-01937,GH,West,7.3525,8.6743,859.1,True,True
CF-CEN-01938,Station CF-CEN-01938,CF,Central,5.562,14.3458,875.1,True,True
MR-NOR-01939,Station MR-NOR-01939,MR,North,36.154,-6.7766,1681.7,True,True
TN-NOR-01940,Station TN-NOR-01940,TN,North,29.2258,33.7806,411.5,True,True
MA-NOR-01941,Station MA-NOR-01941,MA,North,34.4774,31.9203,2290.3,False,True
EG-NOR-01942,Station EG-NOR-01942,EG,North,36.4692,9.2296,541.2,False,True
LY-NOR-01943,Station LY-NOR-01943,LY,North,24.1965,26.3059,2935.5,True,True
NE-WES-01944,Station NE-WES-01944,NE,West,17.0292,-8.0372,2218.7,False,True
BW-SOU-01945,Station BW-SOU-01945,BW,South,-22.9945,18.4934,162.8,False,True
BF-WES-01946,Station BF-WES-01946,BF,West,6.7366,5.9072,540.7,False,False
CD-CEN-01947,Station CD-CEN-01947,CD,Central,-1.364,25.598,1652.0,False,True
BJ-WES-01948,Station BJ-WES-01948,BJ,West,12.3468,9.4033,1229.4,True,True
GN-WES-01949,Station GN-WES-01949,GN,West,11.2992,-12.1521,2964.0,False,True
TZ-EAS-01950,Station TZ-EAS-01950,TZ,East,-7.9631,42.8058,41.8,True,True
BW-SOU-01951,Station BW-SOU-01951,BW,South,-13.2525,39.7868,1932.8,False,True
BF-WES-01952,Station BF-WES-01952,BF,West,14.596,-16.7935,173.5,True,False
CG-CEN-01953,Station CG-CEN-01953,CG,Central,-0.4587,14.5456,35.9,False,True
BF-WES-01954,Station BF-WES-01954,BF,West,13.4973,-6.5323,1060.1,False,True
MR-NOR-01955,Station MR-NOR-01955,MR,North,19.3144,0.9881,2804.2,True,True
ZW-SOU-01956,Station ZW-SOU-01956,ZW,South,-20.981,36.0277,303.6,False,True
MA-NOR-01957,Station MA-NOR-01957,MA,North,25.7585,-4.5142,1651.6,True,True
SO-EAS-01958,Station SO-EAS-01958,SO,East,-3.1091,37.215,2784.0,False,True
ZA-SOU-01959,Station ZA-SOU-01959,ZA,South,-27.3961,22.625,1486.0,True,False
ST-CEN-01960,Station ST-CEN-01960,ST,Central,6.6024,11.396,1609.4,True,True
UG-EAS-01961,Station UG-EAS-01961,UG,East,3.0599,38.5472,1943.3,False,True
AO-SOU-01962,Station AO-SOU-01962,AO,South,-33.9682,12.191,1702.8,False,True
LS-SOU-01963,Station LS-SOU-01963,LS,South,-30.1474,30.2681,2398.8,False,True
CD-CEN-01964,Station CD-CEN-01964,CD,Central,5.2911,28.6171,1287.9,False,True
MZ-SOU-01965,Station MZ-SOU-01965,MZ,South,-30.831,38.4912,2427.2,False,True
CF-CEN-01966,Station CF-CEN-01966,CF,Central,-1.3663,22.0111,1957.8,True,True
LY-NOR-01967,Station LY-NOR-01967,LY,North,25.5151,-15.3614,1336.6,True,True
CF-CEN-01968,Station CF-CEN-01968,CF,Central,6.0926,10.6879,1295.3,True,True
NE-WES-01969,Station NE-WES-01969,NE,West,18.5091,7.5922,1175.0,False,True
TG-WES-01970,Station TG-WES-01970,TG,West,17.8769,-1.9908,651.7,True,True
CD-CEN-01971,Station CD-CEN-01971,CD,Central,9.4467,11.7941,1740.4,False,True
SZ-SOU-01972,Station SZ-SOU-01972,SZ,South,-10.1184,32.6299,1444.2,True,True
GQ-CEN-01973,Station GQ-CEN-01973,GQ,Central,7.7263,16.074,2610.1,False,True
RW-EAS-01974,Station RW-EAS-01974,RW,East,-6.5005,41.111,546.7,False,True
ET-EAS-01975,Station ET-EAS-01975,ET,East,1.5309,30.5171,1472.1,False,True
CF-CEN-01976,Station CF-CEN-01976,CF,Central,-1.7818,14.1781,98.1,False,True
ET-EAS-01977,Station ET-EAS-01977,ET,East,-5.3958,34.9562,1310.1,True,True
SO-EAS-01978,Station SO-EAS-01978,SO,East,-5.5072,39.1533,217.6,True,True
MW-SOU-01979,Station MW-SOU-01979,MW,South,-26.909,31.6983,1104.0,False,True
EG-NOR-01980,Station EG-NOR-01980,EG,North,15.6247,28.475,321.6,False,True
CG-CEN-01981,Station CG-CEN-01981,CG,Central,6.2342,15.2782,2240.8,False,True
CF-CEN-01982,Station CF-CEN-01982,CF,Central,6.8421,25.0925,1737.5,True,True
SD-NOR-01983,Station SD-NOR-01983,SD,North,26.571,-12.4395,2508.9,True,True
BI-EAS-01984,Station BI-EAS-01984,BI,East,10.4178,48.3185,998.7,False,True
EG-NOR-01985,Station EG-NOR-01985,EG,North,17.8761,7.2099,2640.2,False,True
SZ-SOU-01986,Station SZ-SOU-01986,SZ,South,-17.5289,19.6959,2536.2,False,True
BI-EAS-01987,Station BI-EAS-01987,BI,East,-0.1133,39.2407,1565.3,False,True
MR-NOR-01988,Station MR-NOR-01988,MR,North,24.6641,-8.2443,1168.3,True,True
EG-NOR-01989,Station EG-NOR-01989,EG,North,34.9216,-10.7587,410.8,True,True
LS-SOU-01990,Station LS-SOU-01990,LS,South,-24.6502,14.4989,1711.4,False,True
CD-CEN-01991,Station CD-CEN-01991,CD,Central,-0.5518,21.529,2017.4,False,True
ML-WES-01992,Station ML-WES-01992,ML,West,9.8522,5.0175,2425.6,False,True
ST-CEN-01993,Station ST-CEN-01993,ST,Central,9.6209,14.5444,85.3,False,True
TN-NOR-01994,Station TN-NOR-01994,TN,North,28.4054,2.7494,1392.9,False,True
TN-NOR-01995,Station TN-NOR-01995,TN,North,21.7729,24.9434,2607.9,False,True
GN-WES-01996,Station GN-WES-01996,GN,West,16.6453,11.6348,2640.7,True,True
TD-CEN-01997,Station TD-CEN-01997,TD,Central,0.8229,20.8671,1906.5,False,True
TG-WES-01998,Station TG-WES-01998,TG,West,11.5365,-15.5695,2365.9,False,True
ZM-SOU-01999,Station ZM-SOU-01999,ZM,South,-12.3223,13.9469,1943.4,False,True
GA-CEN-02000,Station GA-CEN-02000,GA,Central,1.7518,14.5009,462.7,False,True
CM-CEN-02001,Station CM-CEN-02001,CM,Central,3.4248,18.8165,787.0,True,True
LS-SOU-02002,Station LS-SOU-02002,LS,South,-29.7514,17.8129,798.6,True,True
CD-CEN-02003,Station CD-CEN-02003,CD,Central,7.4262,14.9172,2465.8,False,True
GH-WES-02004,Station GH-WES-02004,GH,West,10.9429,3.6314,1866.7,False,True
ML-WES-02005,Station ML-WES-02005,ML,West,10.3307,11.066,1437.8,False,True
ET-EAS-02006,Station ET-EAS-02006,ET,East,3.402,45.5143,1101.2,True,True
AO-SOU-02007,Station AO-SOU-02007,AO,South,-16.0367,11.6177,1711.4,False,True
TD-CEN-02008,Station TD-CEN-02008,TD,Central,2.5753,23.0601,2435.1,False,True
ST-CEN-02009,Station ST-CEN-02009,ST,Central,-2.6737,22.0615,1697.2,True,True
KE-EAS-02010,Station KE-EAS-02010,KE,East,10.3118,40.8165,2082.5,True,True
EG-NOR-02011,Station EG-NOR-02011,EG,North,35.2903,-4.5183,2863.9,False,True
DZ-NOR-02012,Station DZ-NOR-02012,DZ,North,19.6275,31.9622,2236.8,True,True
CG-CEN-02013,Station CG-CEN-02013,CG,Central,5.1705,11.5567,2765.3,False,True
TD-CEN-02014,Station TD-CEN-02014,TD,Central,-0.3411,23.815,2923.6,False,True
GN-WES-02015,Station GN-WES-02015,GN,West,18.1917,-16.8886,2758.8,True,True
BI-EAS-02016,Station BI-EAS-02016,BI,East,-8.8809,48.5822,893.2,False,False
KE-EAS-02017,Station KE-EAS-02017,KE,East,2.1159,37.1934,999.0,False,True
ER-EAS-02018,Station ER-EAS-02018,ER,East,5.1862,47.1791,691.9,False,True
UG-EAS-02019,Station UG-EAS-02019,UG,East,-8.1727,32.472,1682.1,False,True
SD-NOR-02020,Station SD-NOR-02020,SD,North,17.3576,-8.6355,148.2,False,True
DZ-NOR-02021,Station DZ-NOR-02021,DZ,North,31.7403,34.9695,272.3,False,True
MW-SOU-02022,Station MW-SOU-02022,MW,South,-29.9009,38.8924,933.7,False,True
TN-NOR-02023,Station TN-NOR-02023,TN,North,28.3311,4.9038,1542.8,False,True
LY-NOR-02024,Station LY-NOR-02024,LY,North,23.1981,3.8876,130.8,True,True
RW-EAS-02025,Station RW-EAS-02025,RW,East,-0.7361,36.0989,2310.7,False,True
ZA-SOU-02026,Station ZA-SOU-02026,ZA,South,-18.3053,28.9889,2818.9,False,True
EG-NOR-02027,Station EG-NOR-02027,EG,North,30.7426,12.6543,1733.2,True,True
ST-CEN-02028,Station ST-CEN-02028,ST,Central,-0.2338,8.8631,1878.0,True,True
BI-EAS-02029,Station BI-EAS-02029,BI,East,-8.4951,45.4921,2011.5,False,True
GA-CEN-02030,Station GA-CEN-02030,GA,Central,-0.0055,21.7962,1297.1,False,True
SO-EAS-02031,Station SO-EAS-02031,SO,East,1.1915,39.793,1405.7,False,True
TN-NOR-02032,Station TN-NOR-02032,TN,North,17.6366,19.4467,1712.8,True,True
LS-SOU-02033,Station LS-SOU-02033,LS,South,-33.5379,26.8277,1588.6,False,True
DZ-NOR-02034,Station DZ-NOR-02034,DZ,North,32.4869,2.4697,1753.9,False,True
ER-EAS-02035,Station ER-EAS-02035,ER,East,4.929,35.2589,399.1,False,True
GN-WES-02036,Station GN-WES-02036,GN,West,5.7572,-15.3431,1259.0,True,True
RW-EAS-02037,Station RW-EAS-02037,RW,East,-3.0491,50.2275,2016.6,True,True
CF-CEN-02038,Station CF-CEN-02038,CF,Central,0.2129,27.4915,580.9,False,True
MW-SOU-02039,Station MW-SOU-02039,MW,South,-28.4265,23.3078,99.8,False,True
LY-NOR-02040,Station LY-NOR-02040,LY,North,29.7701,-0.3301,1916.5,False,True
NG-WES-02041,Station NG-WES-02041,NG,West,5.123,6.2132,112.9,True,True
TG-WES-02042,Station TG-WES-02042,TG,West,6.1805,1.1782,546.5,False,True
TN-NOR-02043,Station TN-NOR-02043,TN,North,29.0413,28.9892,75.3,False,True
CF-CEN-02044,Station CF-CEN-02044,CF,Central,2.4345,18.7144,2091.1,False,True
MR-NOR-02045,Station MR-NOR-02045,MR,North,32.5613,-6.4057,1603.4,False,True
SD-NOR-02046,Station SD-NOR-02046,SD,North,31.638,-9.42,1855.0,False,True
MW-SOU-02047,Station MW-SOU-02047,MW,South,-12.0258,17.7946,139.5,False,True
LY-NOR-02048,Station LY-NOR-02048,LY,North,31.5749,5.3853,1626.5,True,True
LS-SOU-02049,Station LS-SOU-02049,LS,South,-34.034,14.3084,1078.1,False,True
DZ-NOR-02050,Station DZ-NOR-02050,DZ,North,29.4087,17.7087,1506.8,False,True
GN-WES-02051,Station GN-WES-02051,GN,West,11.929,7.0551,851.2,True,True
NA-SOU-02052,Station NA-SOU-02052,NA,South,-30.0083,36.3226,2971.5,True,True
AO-SOU-02053,Station AO-SOU-02053,AO,South,-34.1125,26.3833,404.7,True,True
TN-NOR-02054,Station TN-NOR-02054,TN,North,26.4944,-12.6919,2186.2,False,True
TZ-EAS-02055,Station TZ-EAS-02055,TZ,East,6.2742,40.0923,617.5,True,True
TG-WES-02056,Station TG-WES-02056,TG,West,11.4778,1.3753,927.9,False,True
CD-CEN-02057,Station CD-CEN-02057,CD,Central,4.6337,24.0784,92.3,True,True
ZM-SOU-02058,Station ZM-SOU-02058,ZM,South,-28.075,23.6193,215.7,False,True
AO-SOU-02059,Station AO-SOU-02059,AO,South,-13.4454,39.9103,2737.0,False,True
GA-CEN-02060,Station GA-CEN-02060,GA,Central,-2.4209,14.5852,584.8,False,True
GA-CEN-02061,Station GA-CEN-02061,GA,Central,-4.3261,8.1267,53.1,False,True
ZA-SOU-02062,Station ZA-SOU-02062,ZA,South,-24.1365,13.4321,817.5,False,True
KE-EAS-02063,Station KE-EAS-02063,KE,East,-1.4761,42.4389,400.9,False,False
MZ-SOU-02064,Station MZ-SOU-02064,MZ,South,-31.2962,36.5743,477.8,False,True
MR-NOR-02065,Station MR-NOR-02065,MR,North,27.4068,15.8782,1800.1,True,True
LS-SOU-02066,Station LS-SOU-02066,LS,South,-29.0063,33.7206,2073.4,False,True
EG-NOR-02067,Station EG-NOR-02067,EG,North,25.6292,34.1976,2702.8,True,True
ZM-SOU-02068,Station ZM-SOU-02068,ZM,South,-29.3076,30.8894,2692.2,False,True
SN-WES-02069,Station SN-WES-02069,SN,West,14.792,0.7374,2381.0,True,True
MZ-SOU-02070,Station MZ-SOU-02070,MZ,South,-19.1084,32.9009,226.7,False,True
CM-CEN-02071,Station CM-CEN-02071,CM,Central,-2.0083,26.3911,1589.6,True,True
NG-WES-02072,Station NG-WES-02072,NG,West,8.6921,1.5389,291.9,False,True
KE-EAS-02073,Station KE-EAS-02073,KE,East,-2.9295,46.6249,96.5,False,True
DJ-EAS-02074,Station DJ-EAS-02074,DJ,East,-0.7268,47.9121,1537.1,False,True
SO-EAS-02075,Station SO-EAS-02075,SO,East,-8.5239,49.2537,1153.0,True,True
MR-NOR-02076,Station MR-NOR-02076,MR,North,27.209,9.5999,2476.4,False,True
BI-EAS-02077,Station BI-EAS-02077,BI,East,-8.8544,38.9954,815.0,False,True
LY-NOR-02078,Station LY-NOR-02078,LY,North,28.5381,-15.2847,1742.9,False,True
GA-CEN-02079,Station GA-CEN-02079,GA,Central,7.2796,8.709,666.9,False,True
TD-CEN-02080,Station TD-CEN-02080,TD,Central,-3.8685,15.1643,2938.3,False,True
DZ-NOR-02081,Station DZ-NOR-02081,DZ,North,31.2252,23.5673,2327.5,True,True
NE-WES-02082,Station NE-WES-02082,NE,West,10.0896,10.184,239.5,True,True
ZA-SOU-02083,Station ZA-SOU-02083,ZA,South,-33.9674,36.2001,2873.8,False,True
BI-EAS-02084,Station BI-EAS-02084,BI,East,8.6531,33.1995,2359.4,False,True
UG-EAS-02085,Station UG-EAS-02085,UG,East,5.3324,30.0439,1868.6,False,True
ET-EAS-02086,Station ET-EAS-02086,ET,East,1.9531,43.6242,2116.9,False,True
TZ-EAS-02087,Station TZ-EAS-02087,TZ,East,11.6079,47.8731,135.6,False,True
AO-SOU-02088,Station AO-SOU-02088,AO,South,-13.1438,22.4711,2307.1,True,True
BI-EAS-02089,Station BI-EAS-02089,BI,East,-8.3699,49.7742,2715.1,True,True
CG-CEN-02090,Station CG-CEN-02090,CG,Central,5.5052,25.1532,2367.6,False,True
LY-NOR-02091,Station LY-NOR-02091,LY,North,17.6395,32.2752,985.9,False,True
GA-CEN-02092,Station GA-CEN-02092,GA,Central,2.5612,27.2366,1213.7,False,True
CM-CEN-02093,Station CM-CEN-02093,CM,Central,1.9043,13.3266,811.4,True,True
TZ-EAS-02094,Station TZ-EAS-02094,TZ,East,8.6988,47.4423,1383.2,False,True
TZ-EAS-02095,Station TZ-EAS-02095,TZ,East,-2.7996,46.3863,1484.9,False,True
LS-SOU-02096,Station LS-SOU-02096,LS,South,-25.8794,17.0877,602.3,False,True
SD-NOR-02097,Station SD-NOR-02097,SD,North,18.2528,24.44,2656.5,False,True
TD-CEN-02098,Station TD-CEN-02098,TD,Central,9.2686,13.6982,2543.6,False,True
GA-CEN-02099,Station GA-CEN-02099,GA,Central,-1.6141,18.6336,2731.2,True,True
CM-CEN-02100,Station CM-CEN-02100,CM,Central,4.3016,27.9952,470.5,True,True
NA-SOU-02101,Station NA-SOU-02101,NA,South,-25.9567,29.4544,2197.3,True,True
GN-WES-02102,Station GN-WES-02102,GN,West,9.0011,12.8684,1968.5,False,False
EG-NOR-02103,Station EG-NOR-02103,EG,North,22.7899,25.7174,1965.8,False,True
TD-CEN-02104,Station TD-CEN-02104,TD,Central,-0.0056,21.8149,2168.7,True,True
RW-EAS-02105,Station RW-EAS-02105,RW,East,7.9211,30.8522,1625.0,False,True
SD-NOR-02106,Station SD-NOR-02106,SD,North,28.4526,17.1535,2336.8,False,True
TZ-EAS-02107,Station TZ-EAS-02107,TZ,East,10.2986,36.082,1943.7,False,True
CF-CEN-02108,Station CF-CEN-02108,CF,Central,1.4263,29.052,2357.1,False,True
NA-SOU-02109,Station NA-SOU-02109,NA,South,-16.9408,12.5097,2663.1,False,True
LS-SOU-02110,Station LS-SOU-02110,LS,South,-32.6117,35.8802,1027.3,False,True
GA-CEN-02111,Station GA-CEN-02111,GA,Central,-0.7697,29.1315,331.2,False,True
SD-NOR-02112,Station SD-NOR-02112,SD,North,21.9145,26.8903,2775.0,False,True
BF-WES-02113,Station BF-WES-02113,BF,West,7.0804,10.8857,797.1,False,True
DJ-EAS-02114,Station DJ-EAS-02114,DJ,East,13.2387,46.1858,1957.3,False,True
GA-CEN-02115,Station GA-CEN-02115,GA,Central,-3.6853,11.4825,994.7,False,True
SD-NOR-02116,Station SD-NOR-02116,SD,North,33.3968,-14.0309,2477.1,False,False
MR-NOR-02117,Station MR-NOR-02117,MR,North,15.1473,-10.7903,1115.0,True,True
NG-WES-02118,Station NG-WES-02118,NG,West,18.2764,-12.5992,537.2,False,True
DJ-EAS-02119,Station DJ-EAS-02119,DJ,East,-0.5494,37.7081,451.3,False,True
GQ-CEN-02120,Station GQ-CEN-02120,GQ,Central,2.5987,15.4983,1841.6,False,True
RW-EAS-02121,Station RW-EAS-02121,RW,East,8.8471,43.3922,2362.8,True,True
EG-NOR-02122,Station EG-NOR-02122,EG,North,17.2114,16.6742,2540.6,True,True
SD-NOR-02123,Station SD-NOR-02123,SD,North,36.9274,8.1701,2457.7,False,True
DZ-NOR-02124,Station DZ-NOR-02124,DZ,North,18.6261,0.666,2577.9,False,True
ML-WES-02125,Station ML-WES-02125,ML,West,17.2559,6.3505,1470.5,True,True
LS-SOU-02126,Station LS-SOU-02126,LS,South,-26.8382,10.487,888.8,False,True
MA-NOR-02127,Station MA-NOR-02127,MA,North,19.5187,5.0199,1366.9,True,True
DJ-EAS-02128,Station DJ-EAS-02128,DJ,East,-6.528,41.885,205.6,False,True
KE-EAS-02129,Station KE-EAS-02129,KE,East,1.9502,33.4915,110.2,False,True
ST-CEN-02130,Station ST-CEN-02130,ST,Central,8.7829,9.345,1684.9,False,True
SO-EAS-02131,Station SO-EAS-02131,SO,East,-2.7493,42.2284,2653.8,True,True
LY-NOR-02132,Station LY-NOR-02132,LY,North,23.9904,1.6082,992.9,False,True
ZW-SOU-02133,Station ZW-SOU-02133,ZW,South,-24.3576,34.7251,437.7,True,True
TD-CEN-02134,Station TD-CEN-02134,TD,Central,-3.0079,10.4153,2641.0,False,True
ST-CEN-02135,Station ST-CEN-02135,ST,Central,6.5069,17.8571,1453.6,True,True
GA-CEN-02136,Station GA-CEN-02136,GA,Central,-3.3101,10.3281,2378.8,False,True
GQ-CEN-02137,Station GQ-CEN-02137,GQ,Central,0.8307,16.2791,2012.1,False,True
TG-WES-02138,Station TG-WES-02138,TG,West,8.3407,-8.0255,1714.5,False,True
CM-CEN-02139,Station CM-CEN-02139,CM,Central,0.6194,21.7332,1161.2,False,True
GQ-CEN-02140,Station GQ-CEN-02140,GQ,Central,4.0228,18.282,2061.9,False,False
GA-CEN-02141,Station GA-CEN-02141,GA,Central,9.0834,17.0615,1726.9,False,True
GQ-CEN-02142,Station GQ-CEN-02142,GQ,Central,5.2977,23.5917,450.0,False,True
SD-NOR-02143,Station SD-NOR-02143,SD,North,27.7606,31.7888,1737.6,False,True
SZ-SOU-02144,Station SZ-SOU-02144,SZ,South,-17.9669,21.4494,1538.2,False,True
LS-SOU-02145,Station LS-SOU-02145,LS,South,-32.0462,15.5692,2808.6,False,True
NG-WES-02146,Station NG-WES-02146,NG,West,16.918,-11.2931,2488.9,False,True
ZA-SOU-02147,Station ZA-SOU-02147,ZA,South,-16.7541,15.0552,2228.8,False,True
ZW-SOU-02148,Station ZW-SOU-02148,ZW,South,-20.0344,17.3959,1698.4,False,False
ER-EAS-02149,Station ER-EAS-02149,ER,East,2.7364,43.4446,1694.7,False,True
TZ-EAS-02150,Station TZ-EAS-02150,TZ,East,12.3616,50.1493,1556.5,False,True
GQ-CEN-02151,Station GQ-CEN-02151,GQ,Central,7.345,12.9269,2137.3,True,True
RW-EAS-02152,Station RW-EAS-02152,RW,East,-1.9425,43.4436,61.1,False,True
GH-WES-02153,Station GH-WES-02153,GH,West,12.3953,-11.7734,2669.0,False,True
TZ-EAS-02154,Station TZ-EAS-02154,TZ,East,0.7594,38.8661,21.5,True,True
ZA-SOU-02155,Station ZA-SOU-02155,ZA,South,-26.6287,38.974,1487.4,True,True
CF-CEN-02156,Station CF-CEN-02156,CF,Central,-1.7576,10.5199,1924.8,False,True
EG-NOR-02157,Station EG-NOR-02157,EG,North,16.2323,-4.7122,1304.3,True,True
CD-CEN-02158,Station CD-CEN-02158,CD,Central,4.9145,20.8766,1412.0,False,True
LS-SOU-02159,Station LS-SOU-02159,LS,South,-14.5549,31.8489,2225.1,False,True
SO-EAS-02160,Station SO-EAS-02160,SO,East,13.919,36.8511,1039.5,False,True
LY-NOR-02161,Station LY-NOR-02161,LY,North,15.9076,0.9026,1084.6,False,True
RW-EAS-02162,Station RW-EAS-02162,RW,East,13.9212,44.4706,1765.3,False,True
MA-NOR-02163,Station MA-NOR-02163,MA,North,32.5967,-14.0034,2788.4,False,True
CF-CEN-02164,Station CF-CEN-02164,CF,Central,2.1939,20.0799,2051.0,True,True
SN-WES-02165,Station SN-WES-02165,SN,West,12.5794,11.0038,1596.5,False,True
KE-EAS-02166,Station KE-EAS-02166,KE,East,7.8863,42.1716,1897.9,False,True
BJ-WES-02167,Station BJ-WES-02167,BJ,West,10.0049,-3.3264,656.4,False,True
CD-CEN-02168,Station CD-CEN-02168,CD,Central,-2.8633,29.1364,1727.9,False,True
MZ-SOU-02169,Station MZ-SOU-02169,MZ,South,-19.7758,15.5283,1300.0,True,True
